path,sha256,row_count,compatible_row_count,incompatible_row_count,unique_prompt_prefix_pair_count,duplicate_prompt_prefix_pair_extra_rows,unique_content_prefix_pair_count,duplicate_content_prefix_pair_extra_rows,coordinate_count,coordinate_ids,min_rows_per_coordinate,max_rows_per_coordinate,failure_counts,row_flag_counts
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_01/decode_all/decode_rows.jsonl,17cb5f5dd681e5f29c09941a58a7f6aa6408a27c28b1926a10e16710cdc589b0,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_01/decode_none/decode_rows.jsonl,7ee8e6fa5102f5b5f4dfc30eb92eed45d49233b623cfbc98b95562d4d59b87ee,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_01/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_02/decode_all/decode_rows.jsonl,7e4ed102c088f177034a37db0eca7911c4725df951a5222ab9f6acd7d0b79ae1,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_02/decode_none/decode_rows.jsonl,a7e77ff513b1e2da6325f89bb0f989d210e2f29107a7286894f1c201790848a8,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_02/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_03/decode_all/decode_rows.jsonl,3fe21a375e9e2ad85001976f4e9a607cb8a6dadc0f3fa045272e11d914eece49,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_03/decode_none/decode_rows.jsonl,10303973f03294038b7baee5f67a7cb97f91358758b40680d7d0ef72e39cb4d6,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868151/shards/shard_03/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_00/decode_all/decode_rows.jsonl,7e26f7170b57dc322d5102e9581109eed4b43aa3f0c203b36db45e62fb53f3d8,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_00/decode_none/decode_rows.jsonl,9a33ba9b56d7b8c857e395663273871c8fd158234ebade01a7943e9f80263e6a,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_00/first_token_event_decode/first_token_event_decode_rows.jsonl,026f4e031083af2d8eb25bd4a36059f0e194456672dcff424b7e217084717680,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_00/first_token_event_decode/first_token_event_rows.jsonl,85cd9edf34c97315a3617ed5e48f6e399cd76232bdcd2cedb93209de74db60c6,2304,0,2304,0,0,0,0,0,,0,0,{'missing_fields': 2304},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_00/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_01/decode_all/decode_rows.jsonl,05c6b73d21658f506bfcfe6628836ad88a83d394cbd9506e96b47339b2e75c16,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_01/decode_none/decode_rows.jsonl,7226f433abf5d9a238fdafd170aa7c2ead7126bed737b7208358ea059b352ee6,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_01/first_token_event_decode/first_token_event_decode_rows.jsonl,a0b3436e9be839e64d7d5082feb191751e76340ccb28c1a7dc1b00a0b7510b16,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_01/first_token_event_decode/first_token_event_rows.jsonl,2cbd5757dbe4d297cf271ef86eaba49b0d0b969ddf11e781144ddd04cd8afb9c,2304,0,2304,0,0,0,0,0,,0,0,{'missing_fields': 2304},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_01/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_02/decode_all/decode_rows.jsonl,28fe2465a5c2394885fa189ee454d090616695ea4a8fd5f7bb4aeaff1ca3ca29,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_02/decode_none/decode_rows.jsonl,e49a85ef08fdb05bf3c233f9243c4cd5ebaf2222a26a27961ed7e92892ab7eb4,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_02/first_token_event_decode/first_token_event_decode_rows.jsonl,0405f5f84dec6d84da6f257718c3817bf8400dc4f11676aff1050ed6551c2590,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_02/first_token_event_decode/first_token_event_rows.jsonl,25cd7684feef370aa15ced5b1d715c8d6da620cc24c8625deed8c3c439212790,2304,0,2304,0,0,0,0,0,,0,0,{'missing_fields': 2304},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_02/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_03/decode_all/decode_rows.jsonl,6818db3fa5b753895c175e3c12850ae953c4b97434be4dd0bc9f484af7e5af77,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_03/decode_none/decode_rows.jsonl,a21cc2030016fbc377cfb89b33c9480e21b7f4502f24acf54ed148dcfe3f1644,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_03/first_token_event_decode/first_token_event_decode_rows.jsonl,0ad807e2af30efcc4401ab46c98addcc1b90ad9319466120ff39a97e2f24cf3c,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_03/first_token_event_decode/first_token_event_rows.jsonl,d54e7a37c6217cb34a98adea14b44cf6f832f2418da773204877ccff7b698247,2304,0,2304,0,0,0,0,0,,0,0,{'missing_fields': 2304},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_868212/shards/shard_03/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_wrapper_plan_smoke_20260516/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_controller_generation_wrapper_plan_smoke_20260516_codex/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868016_reliability_coordinate_pivot_controller_score_868114/grid_00/r4_teacher_forced_surface_mass_rows.jsonl,4359939d6c345de40cedf7da9f057db981bb69b638bd495ed7891447770058fe,15360,0,15360,0,0,0,0,0,,0,0,{'missing_fields': 15360},{}
results/natural_evidence_v2/status/r4_after_868016_reliability_coordinate_pivot_controller_score_868114/grid_01/r4_teacher_forced_surface_mass_rows.jsonl,9fb7def18903041c29216b9a6447c9c2f3e001181fd64b7e36d3c526ae167008,15360,0,15360,0,0,0,0,0,,0,0,{'missing_fields': 15360},{}
results/natural_evidence_v2/status/r4_after_868016_reliability_coordinate_pivot_controller_score_868114/grid_02/r4_teacher_forced_surface_mass_rows.jsonl,03a7b9cfe292e694d5472b25ad111abb07c880e66f16e5297229e81b79608f99,15360,0,15360,0,0,0,0,0,,0,0,{'missing_fields': 15360},{}
results/natural_evidence_v2/status/r4_after_868016_reliability_coordinate_pivot_controller_score_868114/grid_03/r4_teacher_forced_surface_mass_rows.jsonl,b09bf126dae3de854d86baffd7a65c114b023c6149521e65da51774377fa8b46,15360,0,15360,0,0,0,0,0,,0,0,{'missing_fields': 15360},{}
results/natural_evidence_v2/status/r4_after_868016_reliability_coordinate_pivot_rows_20260516/reliability_surface_mass_rows.jsonl,532d1a6bbb4f7539345f65dc2f8e01088e0c65bf51c7c3ad8f836fe7dc99a97e,3072,3072,0,2048,1024,2048,1024,12,"1,4,6,7,8,15,17,19,22,23,26,31",256,256,{},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_decode_artifact_review_20260516/first_token_event_decode_rows.jsonl,f44724b844e386e04f305bcac5ecbb0e7e0eaa8cbe1f3a24b4b11780172fa08c,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_decoder_replay_20260516/first_token_event_decode_rows.jsonl,f44724b844e386e04f305bcac5ecbb0e7e0eaa8cbe1f3a24b4b11780172fa08c,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_decoder_replay_20260516/first_token_event_rows.jsonl,7dd9e594b5089c828d0331617d15a190605a694b092fd767e6a30965f82e9c74,9216,0,9216,0,0,0,0,0,,0,0,{'missing_fields': 9216},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_oracle_20260516/first_token_oracle_rows.jsonl,7034cbcbac72bcfc06f72ab49e51c5fc097f79f5ea5a40b9da436bfb59c6e174,60,0,60,0,0,0,0,0,,0,0,{'missing_fields': 60},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_oracle_20260516_v2/first_token_oracle_rows.jsonl,09a0d2c5d7b4401993d9ae115e48cf4f23e23ec6710b0f038215920d954d03fd,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_quality_repair_plan_20260516/row_allocation_rows.jsonl,8aef84fb1bed0cf4dcfdebc012428be8444fdd514354db512ff6195791ce4e02,3072,3072,0,2048,1024,2048,1024,12,"1,4,6,7,8,15,17,19,22,23,26,31",256,256,{},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_quality_repair_wrapper_validation_20260516/local_wrapper_plan_only/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_quality_repair_wrapper_validation_20260516/remote_wrapper_plan_only/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_wrapper_repair_validation_20260516/local_wrapper_plan_only/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868151_first_token_event_wrapper_repair_validation_20260516/remote_wrapper_plan_only/plan_validation/toy_decode_all/decode_rows.jsonl,c38f31b2cc938376efb572ef0068835e7c56c822b1420656a02b1c68afa1b461,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868212_full16_quality_repair_plan_20260516/row_allocation_rows.jsonl,61927c822c6ce730974ebbaffc775678e70c0a0a2c13e526173f392a231c64dd,4096,4096,0,2048,2048,2048,2048,16,"1,3,4,6,7,8,10,15,17,19,20,22,23,24,26,31",256,256,{},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_00/decode_all/decode_rows.jsonl,6eb063f124ac4543f218e43337267e4e685890f79fa96ba1db2a8e8a9b7c1667,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_00/decode_none/decode_rows.jsonl,dab2829007b2bea0dde07f31a69950162b08edcbfc907f4ac9ba3784bcb4a1a4,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_00/first_token_event_decode/first_token_event_decode_rows.jsonl,a6981e8ea548986d04cc2593b229760798f7cb82f2d594003596e6018c388798,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_00/first_token_event_decode/first_token_event_rows.jsonl,b1bb305c27dded9e4b06d25e1567f39630ed4997731626d50ac7511dd2b13ec4,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_00/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_01/decode_all/decode_rows.jsonl,812871b907e6af63d3bce523fa0c4e7f5a003a059eaf2170fc0b905f8f94935a,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_01/decode_none/decode_rows.jsonl,89273bfd92085b2e396e9de7726f1c17d6eb7f3a913132078379e2517d27a1c0,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_01/first_token_event_decode/first_token_event_decode_rows.jsonl,bed213ffc48852a62ea9e1d5dc9715ce77174e5cd6771238565e6c7c29bb21f7,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_01/first_token_event_decode/first_token_event_rows.jsonl,5ab47dc6e814f983414adcf2b5231c77206d2a9bfd1fe3595c2d80180bb4b2b4,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_01/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_02/decode_all/decode_rows.jsonl,e7e153905fd3eee72bfe1f0084a09cd3e9d67d9b4d3a92eae570977263ac7351,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_02/decode_none/decode_rows.jsonl,7d063548a808a3501b99e2efb2e4668eb3a937680b2904b05e53060672fa3437,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_02/first_token_event_decode/first_token_event_decode_rows.jsonl,98ffa6a19497a04f488f35bf4f1abc01924ab9e36babfb64ca3abfa5eef12ba2,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_02/first_token_event_decode/first_token_event_rows.jsonl,4810d87c3ffb8b262fd4343eba4bf683062a97a0a825978d71b01788ca966060,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_02/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_03/decode_all/decode_rows.jsonl,d02d782ab06460a6f100bf5af626a3da9690678a713a8d293c217ac9373defd8,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_03/decode_none/decode_rows.jsonl,b465146418012e60008bbf0b00fc035894ba47bd1c057e651e6c2944b3ed4e10,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_03/first_token_event_decode/first_token_event_decode_rows.jsonl,adafb06c52108917ad06d25b8b6419dce72cc775002f5c516dccf72010e98800,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_03/first_token_event_decode/first_token_event_rows.jsonl,254d651947e232e5b2621f544ae9540ca6e58b3b03c2938b18dd613a5ae17b76,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_868260/shards/shard_03/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_remote_preflight_20260517_0008/wrapper_plan/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868212_repaired_first_token_event_generation_wrapper_plan_smoke_20260516/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_00/decode_all/decode_rows.jsonl,5894432f37f6f00893e75a473e7e3a02bd076c3b0793d2f44ef5fd072a8168da,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_00/decode_none/decode_rows.jsonl,47c9ebc1853d832aab4de4ee1d23bdeb10d89d92481d218d94bd56f57816e79d,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_00/first_token_event_decode/first_token_event_decode_rows.jsonl,aa50db882b0a844f66eed6a6e0060d00258a967cad0a38a2cce08e260cb142b7,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_00/first_token_event_decode/first_token_event_rows.jsonl,a4df599def453181ea415a2c49e4427c779085f59ef9f4d48a7411ba302297fe,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_00/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_01/decode_all/decode_rows.jsonl,cf242bfd077d9ae38ecd82caab92306228bae3163fcc3285354ba8601152ee0b,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_01/decode_none/decode_rows.jsonl,923005c23fb83df2e87237eca75e5e905a2fa124b1b8bf785f05ffca97b43b66,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_01/first_token_event_decode/first_token_event_decode_rows.jsonl,4914a8372c2e61fb91bf5c579e90e0700122447c277ccd50be58bdc49f823514,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_01/first_token_event_decode/first_token_event_rows.jsonl,7854b28df69cf1fb5beba07d32830c3b1e13772ae98a8c639fb7f048069f3b3f,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_01/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_02/decode_all/decode_rows.jsonl,8e3eaf3b7fe9ce5ff1d733aaaba7f03cff7b73f4eea9d16db3946a799842632f,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_02/decode_none/decode_rows.jsonl,aeb772a4a588bc23d2da25a762f23933ea0b4e60e950e312d9bc41dfc33d22ce,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_02/first_token_event_decode/first_token_event_decode_rows.jsonl,39720b1c5f446a5d5859ef4c25826a16ef28d0cba6481eac136503d07be28e71,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_02/first_token_event_decode/first_token_event_rows.jsonl,ed45c84961d0b4de4294ad3a200829b1f8a14d0ec6e017520a8f6d1e5605011f,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_02/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_03/decode_all/decode_rows.jsonl,fdfa605520dccb753bcdee5029c79c14c6a406d6da5b9593657f1e013bdcfc37,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_03/decode_none/decode_rows.jsonl,badcdf4d19fea677990d68c56eda1d0dfc42197f1f87a1de46bb6bd7654528b2,20,0,20,0,0,0,0,0,,0,0,{'missing_fields': 20},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_03/first_token_event_decode/first_token_event_decode_rows.jsonl,d412f904d5ca5f75297296ac41ceecf5e9dd35c5e35e960207a5e3c829881b0e,5,0,5,0,0,0,0,0,,0,0,{'missing_fields': 5},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_03/first_token_event_decode/first_token_event_rows.jsonl,ac0b8abd41d2ebf1bc52f1fbf30307de75ee266d0632a693a7deb24967932cee,3072,0,3072,0,0,0,0,0,,0,0,{'missing_fields': 3072},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_868299/shards/shard_03/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_full_mode_remote_preflight_20260517/remote_wrapper_delegate_plan/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_full_wrapper_delegate_smoke_20260517_a/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_quality_repair_confirmation_runtime_allowlist_race_repair_delegate_smoke_20260517/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_remote_artifact_sync_repair_preflight_20260517/remote_wrapper_delegate_plan/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868260_runtime_allowlist_race_repair_remote_preflight_20260517/delegate_smoke/plan_validation/toy_decode_all/decode_rows.jsonl,7d03dbd595b5650e1113cb720ead9cbd8bf23274da1270cf8d727512eb565147,3,0,3,0,0,0,0,0,,0,0,{'missing_fields': 3},{}
results/natural_evidence_v2/status/r4_after_868299_first_token_event_dev_diagnostic_plan_20260517/row_allocation_rows.jsonl,f30a573b634ad7b030098ed061bc5a0f23c115d6a001962813bae205cc869fe8,32768,32768,0,2048,30720,2048,30720,16,"1,3,4,6,7,8,10,15,17,19,20,22,23,24,26,31",2048,2048,{},{}
results/natural_evidence_v2/status/r4_candidate_v3_adapter_gain_sweep_856994_review/remote_artifacts/r4_teacher_forced_surface_mass_rows.jsonl,2f374a26ed6f4d3cd38f86c11dbd6bad929459f521754add51eeae3b61b2e460,73728,0,73728,0,0,0,0,0,,0,0,{'missing_fields': 73728},{}
